source_file,task,outer_fold,split_strategy,screening_mode,row_policy,use_BDE,descriptor_mode,use_V7_formula_features,selected_view,selected_requested_k,selected_effective_k,n_features_after_variance,selected_model,inner_primary,inner_secondary,n_train,n_test,n_train_groups,n_test_groups,group_overlap,outer_R2,outer_RMSE,outer_MAE,n_test_neat,n_test_modified,outer_modified_R2,outer_modified_RMSE,outer_modified_MAE,conformal_alpha,conformal_q,conformal_n_calibration,outer_PICP,outer_MPIW,outer_modified_PICP,outer_modified_MPIW,selected_threshold,outer_Accuracy,outer_Balanced_Accuracy,outer_Macro_F1,outer_Weighted_F1,outer_Brier,outer_ECE,outer_TN,outer_FP,outer_FN,outer_TP,outer_ROC_AUC,outer_PR_AUC,outer_modified_Accuracy,outer_modified_Balanced_Accuracy,outer_modified_Macro_F1,outer_modified_Weighted_F1,outer_modified_Brier,outer_modified_ECE,outer_modified_TN,outer_modified_FP,outer_modified_FN,outer_modified_TP,outer_modified_ROC_AUC,outer_modified_PR_AUC
results\scientific_validation\FINAL_information_source_ablation_5x5\all\UL94_V0\molecule\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,4,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,672,672,ExtraTrees,0.8159107446034441,0.8212317950517635,483,116,115,28,0,,,,24,92,,,,,,,,,,,0.4900000000000002,0.7586206896551724,0.7577380952380952,0.7579731743666169,0.7584048512256539,0.1538407365665869,0.0701400572276712,47.0,13.0,15.0,41.0,0.8654761904761905,0.8201616444450137,0.6956521739130435,0.685515873015873,0.6835380835380835,0.6969981839547058,0.1939730917550209,0.0883872110756404,23.0,13.0,15.0,41.0,0.7757936507936508,0.8201616444450138
results\scientific_validation\FINAL_information_source_ablation_5x5\conditions_only\UL94_V0\molecule\formulation\conditions_only\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,4,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,102,102,GBDT,0.793154909959208,0.7988857694332339,483,116,115,28,0,,,,24,92,,,,,,,,,,,0.4800000000000002,0.7586206896551724,0.7583333333333333,0.7583333333333333,0.7586206896551724,0.1749367398930151,0.1395706946700558,46.0,14.0,14.0,42.0,0.8247023809523809,0.7419004787071175,0.6956521739130435,0.6805555555555556,0.6805555555555556,0.6956521739130435,0.2203735574293427,0.1830522500886846,22.0,14.0,14.0,42.0,0.7078373015873016,0.7419004787071176
results\scientific_validation\FINAL_information_source_ablation_5x5\molecular_only\UL94_V0\molecule\formulation\molecular_only\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,4,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,576,576,SoftVote,0.6953962581458902,0.7074311282681172,483,116,115,28,0,,,,24,92,,,,,,,,,,,0.5100000000000002,0.646551724137931,0.6458333333333333,0.6458938277120095,0.6464201448527468,0.189322647383152,0.0876624153039505,40.0,20.0,21.0,35.0,0.7514880952380952,0.7289646504060326,0.5543478260869565,0.5347222222222222,0.5344933975070961,0.5553927960122124,0.2386697245587027,0.1072442300919452,16.0,20.0,21.0,35.0,0.5858134920634921,0.7289646504060326
results\scientific_validation\FINAL_information_source_ablation_5x5\UL94_V0\molecule\formulation\conditions_only\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,4,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,104,104,GBDT,0.7918677606177607,0.8002895244779786,483,116,115,28,0,,,,24,92,,,,,,,,,,,0.4200000000000002,0.7413793103448276,0.7416666666666667,0.7413024085637823,0.7414562121258729,0.1737441153463412,0.1124285499633381,44.0,16.0,14.0,42.0,0.8276785714285715,0.7538209556269329,0.6739130434782609,0.6527777777777778,0.6541353383458646,0.6721150702844066,0.2188579090671369,0.1490856612253426,20.0,16.0,14.0,42.0,0.7127976190476191,0.753820955626933
results\scientific_validation\FINAL_information_source_ablation_5x5\UL94_V0\molecule\formulation\molecular_only\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,4,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,576,576,SoftVote,0.6953962581458902,0.7074311282681172,483,116,115,28,0,,,,24,92,,,,,,,,,,,0.5100000000000002,0.646551724137931,0.6458333333333333,0.6458938277120095,0.6464201448527468,0.189322647383152,0.0876624153039505,40.0,20.0,21.0,35.0,0.7514880952380952,0.7289646504060326,0.5543478260869565,0.5347222222222222,0.5344933975070961,0.5553927960122124,0.2386697245587027,0.1072442300919452,16.0,20.0,21.0,35.0,0.5858134920634921,0.7289646504060326
results\scientific_validation\FINAL_information_source_ablation_5x5\UL94_V0\molecule\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,4,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,673,673,ExtraTrees,0.8174214544237963,0.8211089664853484,483,116,115,28,0,,,,24,92,,,,,,,,,,,0.5100000000000002,0.7586206896551724,0.7577380952380952,0.7579731743666169,0.7584048512256539,0.1569920825785677,0.0772020316484776,47.0,13.0,15.0,41.0,0.8601190476190477,0.8160134531305566,0.6956521739130435,0.685515873015873,0.6835380835380835,0.6969981839547058,0.1979465380221105,0.0973542658731467,23.0,13.0,15.0,41.0,0.7668650793650794,0.8160134531305565
results\05_Shap\FINAL_core_fixed_baseline_inclusive_5x5\UL94_V0\molecule\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,688,688,ExtraTrees,0.7947780965083773,0.8005052833459347,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.4500000000000002,0.7862595419847328,0.8195061728395061,0.7856474988312295,0.788357975653887,0.141866616985487,0.102654363338027,55.0,26.0,2.0,48.0,0.8802469135802469,0.7368538384593869,0.7227722772277227,0.7250980392156863,0.707609594706369,0.706950347640223,0.18400517421973,0.1330872050737444,25.0,26.0,2.0,48.0,0.8098039215686275,0.736853838459387
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\UL94_V0\molecule\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,688,688,ExtraTrees,0.7947780965083773,0.8005052833459347,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.4500000000000002,0.7862595419847328,0.8195061728395061,0.7856474988312295,0.788357975653887,0.141866616985487,0.102654363338027,55.0,26.0,2.0,48.0,0.8802469135802469,0.7368538384593869,0.7227722772277227,0.7250980392156863,0.707609594706369,0.706950347640223,0.18400517421973,0.1330872050737444,25.0,26.0,2.0,48.0,0.8098039215686275,0.736853838459387
results\scientific_validation\FINAL_core_fixed_baseline_inclusive_5x5\UL94_V0\molecule\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,688,688,ExtraTrees,0.7947780965083773,0.8005052833459347,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.4500000000000002,0.7862595419847328,0.8195061728395061,0.7856474988312295,0.788357975653887,0.141866616985487,0.102654363338027,55.0,26.0,2.0,48.0,0.8802469135802469,0.7368538384593869,0.7227722772277227,0.7250980392156863,0.707609594706369,0.706950347640223,0.18400517421973,0.1330872050737444,25.0,26.0,2.0,48.0,0.8098039215686275,0.736853838459387
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\molecule\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,688,688,ExtraTrees,0.7947780965083773,0.8005052833459347,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.4500000000000002,0.7862595419847328,0.8195061728395061,0.7856474988312295,0.788357975653887,0.141866616985487,0.102654363338027,55.0,26.0,2.0,48.0,0.8802469135802469,0.7368538384593869,0.7227722772277227,0.7250980392156863,0.707609594706369,0.706950347640223,0.18400517421973,0.1330872050737444,25.0,26.0,2.0,48.0,0.8098039215686275,0.736853838459387
results\scientific_validation\FINAL_information_source_ablation_5x5\all\UL94_V0\molecule\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,688,688,ExtraTrees,0.7947780965083773,0.8005052833459347,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.4500000000000002,0.7862595419847328,0.8195061728395061,0.7856474988312295,0.788357975653887,0.141866616985487,0.102654363338027,55.0,26.0,2.0,48.0,0.8802469135802469,0.7368538384593869,0.7227722772277227,0.7250980392156863,0.707609594706369,0.706950347640223,0.18400517421973,0.1330872050737444,25.0,26.0,2.0,48.0,0.8098039215686275,0.736853838459387
results\scientific_validation\FINAL_information_source_ablation_5x5\conditions_only\UL94_V0\molecule\formulation\conditions_only\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,102,102,RF,0.770225067107165,0.771894074907334,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.5500000000000003,0.8244274809160306,0.8274074074074074,0.8183298160988846,0.8262059664876981,0.1537497848850476,0.0999812171152411,66.0,15.0,8.0,42.0,0.8533333333333333,0.7019830396674952,0.7722772277227723,0.7729411764705882,0.7714707329070339,0.7713363171044109,0.1994179822142232,0.1295500901525576,36.0,15.0,8.0,42.0,0.7670588235294118,0.7019830396674952
results\scientific_validation\FINAL_information_source_ablation_5x5\molecular_only\UL94_V0\molecule\formulation\molecular_only\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,592,592,ExtraTrees,0.6982205494299447,0.7095635015767053,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.5300000000000002,0.648854961832061,0.6701234567901235,0.6471896955503513,0.6529256127429072,0.1995757420231708,0.066417798036773,47.0,34.0,12.0,38.0,0.7083950617283951,0.5254906935809903,0.5445544554455446,0.5466666666666666,0.5239754098360656,0.5229954552832332,0.2588555936445723,0.0860283863840115,17.0,34.0,12.0,38.0,0.5368627450980393,0.5254906935809902
results\scientific_validation\FINAL_information_source_ablation_5x5\UL94_V0\molecule\formulation\conditions_only\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,104,104,GBDT,0.7667095027508083,0.7705478820513767,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.5000000000000002,0.8015267175572519,0.8088888888888889,0.7962918660287082,0.8040195039994156,0.1457476200927396,0.0964572161208818,63.0,18.0,8.0,42.0,0.8481481481481482,0.7220119389849696,0.7425742574257426,0.7435294117647059,0.7405138339920949,0.7402848980550228,0.1885504455995311,0.1130689647530062,33.0,18.0,8.0,42.0,0.7588235294117647,0.7220119389849697
results\scientific_validation\FINAL_information_source_ablation_5x5\UL94_V0\molecule\formulation\molecular_only\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,592,592,ExtraTrees,0.6982205494299447,0.7095635015767053,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.5300000000000002,0.648854961832061,0.6701234567901235,0.6471896955503513,0.6529256127429072,0.1995757420231708,0.066417798036773,47.0,34.0,12.0,38.0,0.7083950617283951,0.5254906935809903,0.5445544554455446,0.5466666666666666,0.5239754098360656,0.5229954552832332,0.2588555936445723,0.0860283863840115,17.0,34.0,12.0,38.0,0.5368627450980393,0.5254906935809902
results\scientific_validation\FINAL_information_source_ablation_5x5\UL94_V0\molecule\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,molecule,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,689,689,ExtraTrees,0.7923168773417878,0.7960149003264056,468,131,112,31,0,,,,30,101,,,,,,,,,,,0.4300000000000002,0.7862595419847328,0.8195061728395061,0.7856474988312295,0.788357975653887,0.1380081414769147,0.082463670197928,55.0,26.0,2.0,48.0,0.8876543209876543,0.7359931548566349,0.7227722772277227,0.7250980392156863,0.707609594706369,0.706950347640223,0.1790006470700257,0.1069158167705888,25.0,26.0,2.0,48.0,0.8215686274509804,0.735993154856635
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\reference\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,1,reference,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,675,675,ExtraTrees,0.8067702474690663,0.8124544209459099,478,121,105,25,0,,,,25,96,,,,,,,,,,,0.5300000000000002,0.8760330578512396,0.879459308807135,0.8748016831068497,0.8765461306614022,0.116046959876824,0.099917258498063,59.0,10.0,5.0,47.0,0.9264214046822744,0.8863128256940724,0.84375,0.8382867132867133,0.8408312147673263,0.8426273902951255,0.1462673537216425,0.1257973711982352,34.0,10.0,5.0,47.0,0.8846153846153846,0.8863128256940722
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\reference\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,2,reference,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,689,689,ExtraTrees,0.7875376655864461,0.7924300953326009,481,118,104,26,0,,,,26,92,,,,,,,,,,,0.4800000000000002,0.847457627118644,0.8488505747126437,0.8467532467532467,0.8465771516618973,0.1257275774592913,0.0643107519498915,46.0,14.0,4.0,54.0,0.8899425287356321,0.8594257284089168,0.8043478260869565,0.7596348884381339,0.7733990147783252,0.7952452345255943,0.1612592773819244,0.0824419656709274,20.0,14.0,4.0,54.0,0.8057809330628803,0.8594257284089168
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\reference\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,3,reference,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,694,694,ExtraTrees,0.7948681798956718,0.7981912144702843,485,114,104,26,0,,,,26,88,,,,,,,,,,,0.4900000000000002,0.8333333333333334,0.8356777493606138,0.8295427717006374,0.8344482044017734,0.1358179923244701,0.1087939065854627,56.0,12.0,7.0,39.0,0.8788363171355499,0.7718602982125217,0.7840909090909091,0.781055900621118,0.7818086911131411,0.7828230102143714,0.1759459536030875,0.1407879840303128,30.0,12.0,7.0,39.0,0.8038302277432712,0.7718602982125218
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\reference\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,4,reference,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,665,665,ExtraTrees,0.8051334189497716,0.8121377861489423,475,124,104,26,0,,,,27,97,,,,,,,,,,,0.4500000000000002,0.7903225806451613,0.7925809822361547,0.7902680197762164,0.7904862632519957,0.1516309694071246,0.1063523386609755,50.0,16.0,10.0,48.0,0.862330198537095,0.7695863218904742,0.7319587628865979,0.7086648983200707,0.7128870673952641,0.7273815559686777,0.1938375202302634,0.1359208667331902,23.0,16.0,10.0,48.0,0.7670203359858532,0.769586321890474
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\reference\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,reference,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,671,671,ExtraTrees,0.8253941652517145,0.8287107778685903,477,122,103,27,0,,,,27,95,,,,,,,,,,,0.4800000000000002,0.7459016393442623,0.7615602836879433,0.7429833503227998,0.7492688959074882,0.1642218096720689,0.1051179368521206,52.0,23.0,8.0,39.0,0.847659574468085,0.7644788493070458,0.6736842105263158,0.6753102836879432,0.6664401404462567,0.6659227068691096,0.210895367186315,0.1350433712528723,25.0,23.0,8.0,39.0,0.7619680851063831,0.7644788493070458
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\scaffold\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,1,scaffold,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,700,700,ExtraTrees,0.7901219370908881,0.7968791344485932,527,72,105,12,0,,,,16,56,,,,,,,,,,,0.4500000000000002,0.8888888888888888,0.8895752895752895,0.8888888888888888,0.8888888888888888,0.1159830311463521,0.1381315238037584,32.0,5.0,3.0,32.0,0.9366795366795366,0.917907231995216,0.8571428571428571,0.838095238095238,0.8444444444444444,0.8555555555555555,0.1491210063747785,0.177534226128363,16.0,5.0,3.0,32.0,0.8884353741496599,0.917907231995216
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\scaffold\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,2,scaffold,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,688,688,ExtraTrees,0.8052984501269101,0.813518234353064,499,100,92,25,0,,,,22,78,,,,,,,,,,,0.4600000000000002,0.77,0.781109751121991,0.769792813532179,0.7707596837153438,0.1590813915000573,0.07007604145561,40.0,17.0,6.0,37.0,0.8404732762137902,0.7280918014398918,0.7051282051282052,0.687375415282392,0.6865280447317841,0.6943596912144877,0.20395049755072,0.0898732405574976,18.0,17.0,6.0,37.0,0.7401993355481727,0.7280918014398918
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\scaffold\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,3,scaffold,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,693,693,ExtraTrees,0.7903554727330262,0.8012507572248155,477,122,90,27,0,,,,27,95,,,,,,,,,,,0.4300000000000002,0.8114754098360656,0.825,0.8104438289535905,0.8129654711107519,0.1413340874295939,0.0750134396652747,54.0,18.0,5.0,45.0,0.8722222222222222,0.7576339920733955,0.7578947368421053,0.75,0.7488794391449258,0.7513836885052535,0.1815026913004261,0.0962404108707554,27.0,18.0,5.0,45.0,0.7955555555555556,0.7576339920733954
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\scaffold\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,4,scaffold,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,640,640,ExtraTrees,0.8190816935002981,0.8251103766073971,410,189,89,28,0,,,,41,148,,,,,,,,,,,0.5000000000000002,0.7566137566137566,0.7740252293577982,0.7566069428891378,0.7568045409030851,0.1571522693567822,0.0745554192004797,72.0,37.0,9.0,71.0,0.8579128440366972,0.7766913405035965,0.6891891891891891,0.6716911764705882,0.6646966115051222,0.6720443848103422,0.2006871639377023,0.0950241746868893,31.0,37.0,9.0,71.0,0.7722426470588235,0.7766913405035965
results\scientific_validation\FINAL_grouping_sensitivity_5x5\UL94_V0\scaffold\formulation\without_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,5,scaffold,formulation,baseline_inclusive,0,advanced,1,morgan_r3,,671,671,ExtraTrees,0.7701705726766492,0.7841258741258741,483,116,92,25,0,,,,25,91,,,,,,,,,,,0.4000000000000002,0.8275862068965517,0.8322851153039832,0.8275349390425215,0.8277912783126724,0.1294446615610829,0.0784890099745271,49.0,14.0,6.0,47.0,0.9086552860137764,0.8721625630227028,0.7802197802197802,0.7591857000993049,0.7652218782249742,0.7750031186563694,0.1650059960906919,0.0997798405961597,24.0,14.0,6.0,47.0,0.8485600794438928,0.8721625630227028
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\UL94_V0\molecule\formulation\with_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,1,molecule,formulation,baseline_inclusive,1,advanced,1,morgan_r3,,697,697,ExtraTrees,0.7971092442714203,0.8038095238095238,485,114,117,26,0,,,,23,91,,,,,,,,,,,0.4800000000000002,0.8157894736842105,0.8221288515406162,0.8156618156618156,0.8161724477513952,0.1247017343440442,0.1453561313895359,48.0,15.0,6.0,45.0,0.9268596327419856,0.9107133492883904,0.7692307692307693,0.7536764705882353,0.7575180814617435,0.7639600597347076,0.1562196476027354,0.1819333136553545,25.0,15.0,6.0,45.0,0.8848039215686274,0.9107133492883904
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\UL94_V0\molecule\formulation\with_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,2,molecule,formulation,baseline_inclusive,1,advanced,1,morgan_r3,,700,700,XGB,0.8122444674162992,0.8144118146324902,489,110,114,29,0,,,,26,84,,,,,,,,,,,0.5200000000000002,0.7636363636363637,0.7632472826086957,0.759744623655914,0.7647482893450636,0.1573262694784311,0.1129610327449328,49.0,15.0,11.0,35.0,0.8406929347826086,0.6929277533771311,0.6904761904761905,0.6830663615560641,0.6840277777777777,0.6883267195767195,0.2059756470642171,0.1441404555678202,23.0,15.0,11.0,35.0,0.7316933638443937,0.6929277533771311
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\UL94_V0\molecule\formulation\with_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,3,molecule,formulation,baseline_inclusive,1,advanced,1,morgan_r3,,702,702,ExtraTrees,0.7940217758842226,0.8076795823836482,471,128,114,29,0,,,,28,100,,,,,,,,,,,0.4200000000000002,0.796875,0.8039408866995074,0.796875,0.796875,0.1537327412360742,0.0907403239389209,51.0,19.0,7.0,51.0,0.8593596059113301,0.8183908160879539,0.74,0.7134646962233169,0.7178819444444444,0.7305208333333333,0.1967777028221069,0.1159102175056292,23.0,19.0,7.0,51.0,0.7655993431855501,0.8183908160879538
results\scientific_validation\FINAL_BDE_paired_ablation_5x5\UL94_V0\molecule\formulation\with_BDE\UL94_V0_outer_fold_metrics.csv,UL94_V0,4,molecule,formulation,baseline_inclusive,1,advanced,1,morgan_r3,,693,693,ExtraTrees,0.8124419157653158,0.8143095279873662,483,116,115,28,0,,,,24,92,,,,,,,,,,,0.5400000000000003,0.7672413793103449,0.7654761904761904,0.7658317757009345,0.7664582661940058,0.155008306144942,0.0828604354356155,49.0,11.0,16.0,40.0,0.8645833333333333,0.8236522139818909,0.7065217391304348,0.7043650793650793,0.6985071003762593,0.7091932853818266,0.1954451923783942,0.1043843715163315,25.0,11.0,16.0,40.0,0.7743055555555556,0.823652213981891
