feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
main_morgan_r3_139,molecular_fingerprint,0.005725814206510593,0.0071572677581382416,0.0038459524373821398,0.004807440546727675,0.8,0.0,0.6666666666666666,0.6666666666666666,195.4,4,5
main_morgan_r3_61,molecular_fingerprint,0.005469156560341448,0.00683644570042681,0.0006306907863752841,0.0007883634829691051,0.8,0.0,0.5,0.5,197.0,4,5
main_morgan_r3_286,molecular_fingerprint,0.00510320862081372,0.00637901077601715,-0.002030608195524784,-0.00253826024440598,0.8,0.0,1.0,0.0,207.0,4,5
main_morgan_r3_409,molecular_fingerprint,0.0050814053560779586,0.006351756695097448,-0.0021277241298790863,-0.002659655162348858,0.8,0.0,0.5,0.5,200.8,4,5
main_morgan_r3_300,molecular_fingerprint,0.004194568964721704,0.00524321120590213,-0.0005597465959619041,-0.0006996832449523802,0.8,0.0,0.5,0.5,219.6,4,5
main_morgan_r3_371,molecular_fingerprint,0.004071866515698344,0.00508983314462293,-0.0012170655869046668,-0.0015213319836308336,0.8,0.0,0.6666666666666666,0.6666666666666666,213.8,4,5
Si_loading_real,formulation_loading,0.004070237949321853,0.005087797436652316,-0.0006464233299597656,-0.0008080291624497069,0.8,0.0,0.5,0.5,196.0,4,5
main_morgan_r3_117,molecular_fingerprint,0.004067291675393117,0.005084114594241396,0.0009731583851195564,0.0012164479813994455,0.8,0.0,0.75,0.75,190.8,4,5
main_morgan_r3_460,molecular_fingerprint,0.004028732679107903,0.005035915848884878,-0.00277304986912673,-0.0034663123364084125,0.8,0.0,1.0,0.0,235.6,4,5
main_morgan_r3_268,molecular_fingerprint,0.003929808594502026,0.004912260743127532,0.001830539735715353,0.0022881746696441913,0.8,0.0,1.0,1.0,238.0,4,5
main_morgan_r3_0,molecular_fingerprint,0.0037683543745892917,0.004710442968236615,0.0008370017994069107,0.0010462522492586384,0.8,0.0,0.6666666666666666,0.3333333333333333,209.8,4,5
CuringAgent_Has_P,molecular_descriptor,0.00294125338671384,0.0036765667333923,-0.00294125338671384,-0.0036765667333923,0.8,0.0,1.0,0.0,233.4,4,5
curing_morgan_r3_147,molecular_fingerprint,0.0029292574453521174,0.0036615718066901467,-0.0025726375358946694,-0.003215796919868337,0.8,0.0,1.0,0.0,217.8,4,5
Synergy_type_P-only,other,0.0025498819194962608,0.003187352399370326,-0.0004029488346552375,-0.0005036860433190469,0.8,0.0,0.5,0.5,205.0,4,5
main_morgan_r3_203,molecular_fingerprint,0.0025018947829570015,0.0031273684786962516,-0.0007148449859814716,-0.0008935562324768394,0.8,0.0,1.0,0.0,215.8,4,5
main_morgan_r3_32,molecular_fingerprint,0.0023766327666342965,0.0029707909582928705,0.0011069941468519616,0.0013837426835649521,0.8,0.0,0.5,0.5,203.2,4,5
Si_loading_real_sqrt,formulation_loading,0.0021857799266726944,0.002732224908340868,0.0005702647346678768,0.000712830918334846,0.8,0.0,1.0,1.0,227.2,4,5
main_morgan_r3_344,molecular_fingerprint,0.002175757061006691,0.002719696326258364,-0.0017702463344580286,-0.0022128079180725358,0.8,0.0,1.0,0.0,240.8,4,5
main_morgan_r3_130,molecular_fingerprint,0.0021224503955519234,0.002653062994439904,0.0006340069406950438,0.0007925086758688048,0.8,0.0,0.6666666666666666,0.3333333333333333,213.6,4,5
main_morgan_r3_59,molecular_fingerprint,0.00182130557864568,0.0022766319733071,-0.0017671507407924052,-0.0022089384259905065,0.8,0.0,0.5,0.5,220.6,4,5
main_morgan_r3_261,molecular_fingerprint,0.0016731220654393024,0.002091402581799128,-0.0009166386020068009,-0.001145798252508501,0.8,0.0,0.6666666666666666,0.3333333333333333,238.0,4,5
main_morgan_r3_147,molecular_fingerprint,0.0014024597805131357,0.0017530747256414196,-0.0003333588322555564,-0.0004166985403194455,0.8,0.0,1.0,0.0,215.8,4,5
Si_content_wt%_sqrt,elemental_composition,0.0013830614427403174,0.0017288268034253967,0.0004328521808670808,0.000541065226083851,0.8,0.0,1.0,1.0,224.2,4,5
main_morgan_r3_236,molecular_fingerprint,0.0012950468028968857,0.001618808503621107,-0.00048247674864035535,-0.0006030959358004442,0.8,0.0,0.6666666666666666,0.3333333333333333,231.4,4,5
Si_content_wt%_sq,elemental_composition,0.0012624838792264063,0.0015781048490330078,0.0006594762519288687,0.0008243453149110859,0.8,0.0,1.0,1.0,217.8,4,5
main_morgan_r3_197,molecular_fingerprint,0.0012440336185951576,0.001555042023243947,-0.00040130736598857094,-0.0005016342074857137,0.8,0.0,0.5,0.5,246.4,4,5
main_morgan_r3_151,molecular_fingerprint,0.0007720546481820445,0.0009650683102275556,-0.0007701539998287682,-0.0009626924997859601,0.8,0.0,0.5,0.5,231.0,4,5
P_Si_loading_product,formulation_loading,0.0007589240450631932,0.0009486550563289916,0.00014776743192837952,0.0001847092899104744,0.8,0.0,1.0,1.0,263.2,4,5
Synergy_type_P-N-B,other,0.0007086991344889008,0.0008858739181111261,0.0007086991344889008,0.0008858739181111261,0.8,0.0,1.0,1.0,246.0,4,5
main_morgan_r3_29,molecular_fingerprint,0.0007016492285162073,0.0008770615356452591,0.00025334056497430775,0.00031667570621788467,0.8,0.0,1.0,1.0,225.4,4,5
main_morgan_r3_474,molecular_fingerprint,0.00064322979427029,0.0008040372428378625,0.00064322979427029,0.0008040372428378625,0.8,0.0,1.0,1.0,257.6,4,5
main_morgan_r3_84,molecular_fingerprint,0.0006125320163641677,0.0007656650204552096,-0.0005795956447427334,-0.0007244945559284167,0.8,0.0,0.6666666666666666,0.3333333333333333,230.4,4,5
main_morgan_r3_448,molecular_fingerprint,0.000528346152993402,0.0006604326912417525,0.00035138340549612483,0.000439229256870156,0.8,0.0,0.5,0.5,261.6,4,5
main_morgan_r3_26,molecular_fingerprint,0.0005154777504449828,0.0006443471880562286,0.0005030439582909887,0.0006288049478637358,0.8,0.0,0.5,0.5,239.4,4,5
main_morgan_r3_452,molecular_fingerprint,0.0004972200606846147,0.0006215250758557683,0.0004941308581166797,0.0006176635726458495,0.8,0.0,1.0,1.0,260.8,4,5
main_morgan_r3_50,molecular_fingerprint,0.0004290811160441348,0.0005363513950551685,-8.884892526462127e-05,-0.00011106115658077658,0.8,0.0,1.0,0.0,239.2,4,5
main_morgan_r3_196,molecular_fingerprint,0.0004180335310110996,0.0005225419137638745,9.378994121518056e-05,0.0001172374265189757,0.8,0.0,1.0,1.0,256.0,4,5
main_morgan_r3_101,molecular_fingerprint,0.0003510395591319709,0.00043879944891496366,-0.0003510395591319709,-0.00043879944891496366,0.8,0.0,1.0,0.0,220.2,4,5
curing_morgan_r3_28,molecular_fingerprint,0.0003350036137357905,0.0004187545171697381,0.0003350036137357905,0.0004187545171697381,0.8,0.0,1.0,1.0,249.8,4,5
main_morgan_r3_381,molecular_fingerprint,0.00033371119645932964,0.00041713899557416207,0.00028062012767272616,0.0003507751595909077,0.8,0.0,1.0,1.0,265.6,4,5
main_morgan_r3_10,molecular_fingerprint,0.00033228549487345535,0.0004153568685918192,-4.714062215363589e-06,-5.892577769204486e-06,0.8,0.0,0.5,0.5,238.0,4,5
S/P_ratio_sqrt,elemental_composition,0.0003277596546772489,0.0004096995683465611,-5.53500616677209e-05,-6.918757708465113e-05,0.8,0.0,1.0,0.0,236.2,4,5
main_morgan_r3_34,molecular_fingerprint,0.0003032864637897109,0.0003791080797371386,-3.0935523884922844e-05,-3.866940485615355e-05,0.8,0.0,0.6666666666666666,0.6666666666666666,238.4,4,5
main_morgan_r3_257,molecular_fingerprint,0.00024874537789987196,0.0003109317223748399,-0.00014566982558204068,-0.00018208728197755087,0.8,0.0,1.0,0.0,257.8,4,5
main_morgan_r3_301,molecular_fingerprint,0.00010444756093676448,0.0001305594511709556,9.961745439580189e-05,0.00012452181799475236,0.8,0.0,1.0,1.0,264.4,4,5
main_morgan_r3_277,molecular_fingerprint,9.726564094631204e-05,0.00012158205118289005,-8.744359842536071e-05,-0.00010930449803170089,0.8,0.0,1.0,0.0,254.0,4,5
Has_S,elemental_composition,9.455544768004786e-05,0.00011819430960005982,-6.576309782556359e-06,-8.22038722819545e-06,0.8,0.0,1.0,0.0,238.4,4,5
main_morgan_r3_31,molecular_fingerprint,8.27179541595763e-05,0.00010339744269947038,7.141407032031568e-05,8.92675879003946e-05,0.8,0.0,1.0,1.0,242.0,4,5
main_morgan_r3_463,molecular_fingerprint,7.95885654580262e-05,9.948570682253274e-05,-4.998040575258158e-05,-6.247550719072697e-05,0.8,0.0,0.5,0.5,271.8,4,5
main_morgan_r3_480,molecular_fingerprint,7.364243393143019e-05,9.205304241428773e-05,-5.176674960939971e-05,-6.470843701174964e-05,0.8,0.0,1.0,0.0,275.2,4,5
main_morgan_r3_58,molecular_fingerprint,5.255986998478573e-05,6.569983748098217e-05,5.255986998478573e-05,6.569983748098217e-05,0.8,0.0,1.0,1.0,246.4,4,5
main_morgan_r3_318,molecular_fingerprint,5.039846625058326e-05,6.299808281322908e-05,2.4822090739487783e-05,3.102761342435973e-05,0.8,0.0,0.5,0.5,261.8,4,5
main_morgan_r3_173,molecular_fingerprint,3.155028209504155e-05,3.943785261880193e-05,-3.155028209504155e-05,-3.943785261880193e-05,0.8,0.0,1.0,0.0,265.8,4,5
main_morgan_r3_124,molecular_fingerprint,2.0918547064798923e-05,2.6148183830998656e-05,-1.6592633899697977e-06,-2.074079237462247e-06,0.8,0.0,0.5,0.5,240.8,4,5
main_morgan_r3_36,molecular_fingerprint,4.585543992342771e-06,5.731929990428464e-06,4.585543992342771e-06,5.731929990428464e-06,0.8,0.0,1.0,1.0,255.2,4,5
main_morgan_r3_44,molecular_fingerprint,1.1462411946720546e-06,1.4328014933400684e-06,-1.1462411946720546e-06,-1.4328014933400684e-06,0.8,0.0,1.0,0.0,251.4,4,5
main_morgan_r3_98,molecular_fingerprint,1.3896248613794648e-07,1.737031076724331e-07,-1.3896248613794648e-07,-1.737031076724331e-07,0.8,0.0,1.0,0.0,229.8,4,5
P_x_CuringAgent_Has_P,molecular_descriptor,0.0,0.0,0.0,0.0,0.8,0.0,,,276.2,4,5
curing_morgan_r3_100,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,300.2,4,5
main_morgan_r3_165,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,254.0,4,5
main_morgan_r3_166,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,254.4,4,5
main_morgan_r3_210,molecular_fingerprint,0.0,0.0,0.0,0.0,0.8,0.0,,,266.8,4,5
main_LogP,molecular_descriptor,0.0779700262430881,0.12995004373848018,-0.0069345605512921935,-0.011557600918820321,0.6,0.0,0.6666666666666666,0.3333333333333333,196.8,3,5
N_content wt%,elemental_composition,0.0747564234121757,0.12459403902029283,0.012950595314855123,0.02158432552475854,0.6,0.0,0.6666666666666666,0.6666666666666666,199.4,3,5
main_morgan_r3_415,molecular_fingerprint,0.05472109221316081,0.09120182035526801,-0.005944358524357628,-0.009907264207262713,0.6,0.0,0.6666666666666666,0.6666666666666666,208.8,3,5
main_morgan_r3_401,molecular_fingerprint,0.05456758323750305,0.09094597206250508,0.011971501348872187,0.019952502248120313,0.6,0.0,0.6666666666666666,0.3333333333333333,220.6,3,5
main_morgan_r3_233,molecular_fingerprint,0.037194162341947154,0.06199027056991193,-0.00504802961156949,-0.00841338268594915,0.6,0.0,0.6666666666666666,0.3333333333333333,208.8,3,5
main_morgan_r3_326,molecular_fingerprint,0.03619871021954922,0.060331183699248704,-0.014321828904590269,-0.023869714840983783,0.6,0.0,0.6666666666666666,0.3333333333333333,231.6,3,5
main_morgan_r3_119,molecular_fingerprint,0.03573175710770819,0.05955292851284699,0.021045276772230857,0.035075461287051427,0.6,0.0,1.0,1.0,236.2,3,5
main_morgan_r3_507,molecular_fingerprint,0.03389627744492758,0.05649379574154598,-0.010556551215608598,-0.01759425202601433,0.6,0.0,0.6666666666666666,0.3333333333333333,219.6,3,5
curing_morgan_r3_337,molecular_fingerprint,0.03265733558028673,0.05442889263381121,0.00934765552563262,0.015579425876054367,0.6,0.0,0.6666666666666666,0.6666666666666666,218.6,3,5
main_morgan_r3_406,molecular_fingerprint,0.024977482076186722,0.041629136793644536,0.003169594109166174,0.00528265684861029,0.6,0.0,0.6666666666666666,0.3333333333333333,236.4,3,5
main_morgan_r3_307,molecular_fingerprint,0.021944384436854987,0.03657397406142498,-0.007271260741424393,-0.012118767902373989,0.6,0.0,1.0,0.0,227.4,3,5
curing_morgan_r3_231,molecular_fingerprint,0.019212104162339257,0.03202017360389876,0.019212104162339257,0.03202017360389876,0.6,0.0,1.0,1.0,236.0,3,5
Preparation_Method_DOPO-based (Co-curing),molecular_descriptor,0.017858913081827472,0.02976485513637912,-0.0033162342916087566,-0.005527057152681261,0.6,0.0,0.6666666666666666,0.3333333333333333,219.0,3,5
main_morgan_r3_305,molecular_fingerprint,0.017572002431388546,0.029286670718980907,0.0035816463744677437,0.005969410624112906,0.6,0.0,0.5,0.5,246.6,3,5
N_content_wt%_sqrt,elemental_composition,0.016358080467938973,0.027263467446564955,0.005544995908037957,0.009241659846729929,0.6,0.0,1.0,1.0,232.6,3,5
main_morgan_r3_183,molecular_fingerprint,0.01502739154551765,0.025045652575862748,0.0004041724528554686,0.0006736207547591144,0.6,0.0,0.5,0.5,243.4,3,5
curing_morgan_r3_336,molecular_fingerprint,0.010507984333080925,0.017513307221801545,-0.0017824440270325995,-0.0029707400450543326,0.6,0.0,0.5,0.5,269.0,3,5
main_morgan_r3_128,molecular_fingerprint,0.00883166043438002,0.014719434057300034,-0.003164904526987272,-0.00527484087831212,0.6,0.0,1.0,0.0,239.8,3,5
curing_morgan_r3_138,molecular_fingerprint,0.008802253197533663,0.014670421995889438,0.0021098152552213936,0.0035163587587023226,0.6,0.0,1.0,1.0,233.4,3,5
main_morgan_r3_79,molecular_fingerprint,0.00791251838006213,0.013187530633436882,0.004843044847947398,0.008071741413245664,0.6,0.0,0.5,0.5,247.8,3,5
main_morgan_r3_186,molecular_fingerprint,0.006839656751527433,0.011399427919212389,-0.002707599425707789,-0.004512665709512982,0.6,0.0,1.0,0.0,251.2,3,5
main_morgan_r3_393,molecular_fingerprint,0.004397652138043972,0.0073294202300732865,-0.000265924421740541,-0.0004432073695675683,0.6,0.0,0.5,0.5,263.6,3,5
main_morgan_r3_449,molecular_fingerprint,0.004083693424601936,0.0068061557076698935,-0.003815977240308982,-0.006359962067181636,0.6,0.0,0.5,0.5,270.2,3,5
main_morgan_r3_30,molecular_fingerprint,0.0036601491162415443,0.006100248527069241,-0.00038350083634119297,-0.000639168060568655,0.6,0.0,1.0,0.0,260.6,3,5
main_morgan_r3_428,molecular_fingerprint,0.0031224549429284196,0.005204091571547366,0.0002138132098027402,0.0003563553496712337,0.6,0.0,1.0,1.0,266.0,3,5
main_morgan_r3_473,molecular_fingerprint,0.0030547727295289167,0.005091287882548195,0.0012668489864547695,0.002111414977424616,0.6,0.0,0.6666666666666666,0.6666666666666666,256.8,3,5
main_morgan_r3_365,molecular_fingerprint,0.0029589873451860275,0.004931645575310045,-0.0017941500181418463,-0.0029902500302364105,0.6,0.0,1.0,0.0,278.2,3,5
main_morgan_r3_244,molecular_fingerprint,0.002869208055431955,0.004782013425719925,0.002109386271120187,0.0035156437852003116,0.6,0.0,1.0,1.0,284.2,3,5
main_morgan_r3_293,molecular_fingerprint,0.0026739694095018344,0.004456615682503057,-0.0016391672566662431,-0.002731945427777072,0.6,0.0,0.5,0.5,268.8,3,5
main_morgan_r3_387,molecular_fingerprint,0.00198125642662247,0.0033020940443707833,0.0014719422596196333,0.0024532370993660554,0.6,0.0,1.0,1.0,285.2,3,5
main_morgan_r3_479,molecular_fingerprint,0.0016344190105554404,0.0027240316842590674,-0.0016344190105554404,-0.0027240316842590674,0.6,0.0,1.0,0.0,296.8,3,5
main_morgan_r3_43,molecular_fingerprint,0.0013659215688498491,0.0022765359480830818,-0.0012600243525165658,-0.0021000405875276095,0.6,0.0,0.5,0.5,268.0,3,5
main_morgan_r3_476,molecular_fingerprint,0.0011107558352976212,0.001851259725496035,0.0001301482805973608,0.00021691380099560134,0.6,0.0,1.0,1.0,293.0,3,5
main_morgan_r3_238,molecular_fingerprint,0.0007189741880477717,0.0011982903134129528,-0.0006977433695509616,-0.0011629056159182694,0.6,0.0,0.6666666666666666,0.6666666666666666,291.2,3,5
main_morgan_r3_189,molecular_fingerprint,0.0006778165732889815,0.0011296942888149692,0.0006553649575346046,0.0010922749292243412,0.6,0.0,0.6666666666666666,0.6666666666666666,285.0,3,5
main_morgan_r3_82,molecular_fingerprint,0.00037618984457933244,0.0006269830742988875,-9.023944890402554e-06,-1.5039908150670924e-05,0.6,0.0,0.5,0.5,282.6,3,5
Has_N,elemental_composition,0.0003173025747549859,0.0005288376245916432,-2.4840970829784504e-06,-4.140161804964084e-06,0.6,0.0,1.0,0.0,284.8,3,5
main_morgan_r3_367,molecular_fingerprint,0.00017344953327119592,0.0002890825554519932,1.9363736867725722e-05,3.227289477954287e-05,0.6,0.0,1.0,1.0,303.6,3,5
main_morgan_r3_192,molecular_fingerprint,0.0001539598743138077,0.0002565997905230128,-3.3062766737270223e-06,-5.51046112287837e-06,0.6,0.0,0.5,0.5,303.4,3,5
main_morgan_r3_418,molecular_fingerprint,0.00014288581202358556,0.00023814302003930928,0.00012417699431103687,0.00020696165718506144,0.6,0.0,1.0,1.0,302.6,3,5
main_morgan_r3_370,molecular_fingerprint,0.00011269087799721295,0.00018781812999535492,0.00011269087799721295,0.00018781812999535492,0.6,0.0,1.0,1.0,299.4,3,5
main_morgan_r3_190,molecular_fingerprint,0.00010948317718726614,0.0001824719619787769,-0.00010948317718726614,-0.0001824719619787769,0.6,0.0,1.0,0.0,303.6,3,5
main_morgan_r3_430,molecular_fingerprint,4.051206481677515e-05,6.752010802795859e-05,-3.987955439973761e-05,-6.646592399956268e-05,0.6,0.0,1.0,0.0,312.2,3,5
main_morgan_r3_405,molecular_fingerprint,1.3561540697183872e-05,2.260256782863979e-05,-1.3561540697183872e-05,-2.260256782863979e-05,0.6,0.0,1.0,0.0,309.4,3,5
main_morgan_r3_161,molecular_fingerprint,3.924604643274237e-06,6.541007738790394e-06,3.924604643274237e-06,6.541007738790394e-06,0.6,0.0,1.0,1.0,278.2,3,5
main_morgan_r3_54,molecular_fingerprint,2.6014271295732917e-07,4.3357118826221525e-07,2.6014271295732917e-07,4.3357118826221525e-07,0.6,0.0,1.0,1.0,290.0,3,5
co_BalabanJ,other,0.0,0.0,0.0,0.0,0.6,0.0,,,329.8,3,5
co_NumHeteroAtoms,molecular_descriptor,0.0,0.0,0.0,0.0,0.6,0.0,,,330.2,3,5
main_morgan_r3_126,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,263.8,3,5
main_morgan_r3_358,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,323.6,3,5
main_morgan_r3_412,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,323.6,3,5
main_morgan_r3_42,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,294.0,3,5
main_morgan_r3_464,molecular_fingerprint,0.0,0.0,0.0,0.0,0.6,0.0,,,316.6,3,5
Preparation_Method_DOPO-based (additive),curing_and_preparation,0.04622255195047829,0.11555637987619571,0.00435681057647485,0.010892026441187124,0.4,0.0,0.5,0.5,273.2,2,5
curing_Kappa2,molecular_descriptor,0.04340513795412888,0.1085128448853222,0.00463742371314395,0.011593559282859874,0.4,0.0,1.0,1.0,277.8,2,5
main_morgan_r3_199,molecular_fingerprint,0.04292575219976801,0.10731438049942003,-0.014778502199518562,-0.036946255498796404,0.4,0.0,1.0,0.0,301.2,2,5
main_morgan_r3_146,molecular_fingerprint,0.03368727272928959,0.08421818182322398,0.011008811186738226,0.027522027966845563,0.4,0.0,0.5,0.5,283.8,2,5
main_AromaticHeterocycles,other,0.025413540908195836,0.06353385227048959,-0.0024409316898586627,-0.006102329224646656,0.4,0.0,0.5,0.5,282.4,2,5
N_content_wt%_sq,elemental_composition,0.02467825305441187,0.06169563263602968,-0.004310361062590447,-0.010775902656476117,0.4,0.0,1.0,0.0,282.4,2,5
main_morgan_r3_13,molecular_fingerprint,0.022036373862375804,0.05509093465593951,0.01751922907390529,0.04379807268476322,0.4,0.0,1.0,1.0,301.4,2,5
main_morgan_r3_33,molecular_fingerprint,0.014677141990949976,0.03669285497737494,-0.0033973597702734643,-0.00849339942568366,0.4,0.0,1.0,0.0,286.2,2,5
Has_Si,elemental_composition,0.01168058159005091,0.029201453975127273,0.00804170691965245,0.020104267299131125,0.4,0.0,0.5,0.5,303.6,2,5
main_morgan_r3_102,molecular_fingerprint,0.009768801789116374,0.024422004472790932,0.0017525746538325344,0.004381436634581336,0.4,0.0,0.5,0.5,292.0,2,5
S_loading_real_sqrt,formulation_loading,0.00926126951941599,0.023153173798539976,0.0035760974206237328,0.008940243551559332,0.4,0.0,0.5,0.5,297.2,2,5
main_morgan_r3_162,molecular_fingerprint,0.008921231662423923,0.022303079156059807,0.0032435038234295845,0.008108759558573961,0.4,0.0,1.0,1.0,296.8,2,5
main_morgan_r3_167,molecular_fingerprint,0.007421413555741311,0.018553533889353276,0.00018181193288829557,0.0004545298322207389,0.4,0.0,1.0,1.0,295.0,2,5
main_morgan_r3_90,molecular_fingerprint,0.0057550582354370956,0.014387645588592738,0.0016992894329855008,0.004248223582463752,0.4,0.0,1.0,1.0,295.8,2,5
main_morgan_r3_442,molecular_fingerprint,0.005395033936634987,0.013487584841587467,0.00018889341013359485,0.0004722335253339871,0.4,0.0,0.5,0.5,298.2,2,5
main_morgan_r3_118,molecular_fingerprint,0.0050543380919154035,0.012635845229788509,0.0009536516923992031,0.0023841292309980076,0.4,0.0,1.0,1.0,308.8,2,5
main_morgan_r3_375,molecular_fingerprint,0.004626346720427843,0.011565866801069608,-0.000320770837260945,-0.0008019270931523625,0.4,0.0,1.0,0.0,300.8,2,5
main_morgan_r3_176,molecular_fingerprint,0.0037241852088934825,0.009310463022233706,0.0011407010323471497,0.0028517525808678746,0.4,0.0,1.0,1.0,300.6,2,5
main_morgan_r3_496,molecular_fingerprint,0.0035599266835402146,0.008899816708850537,-0.0012256497249645353,-0.0030641243124113382,0.4,0.0,1.0,0.0,326.8,2,5
main_morgan_r3_502,molecular_fingerprint,0.002905194816076093,0.007262987040190232,0.0015235229279432026,0.0038088073198580064,0.4,0.0,1.0,1.0,302.4,2,5
main_morgan_r3_329,molecular_fingerprint,0.0020255591559624813,0.005063897889906204,-0.001044685720619142,-0.002611714301547855,0.4,0.0,1.0,0.0,323.0,2,5
Si/P_ratio_sqrt,elemental_composition,0.0019376107701089638,0.0048440269252724094,-0.000607043991170401,-0.0015176099779260024,0.4,0.0,1.0,0.0,319.4,2,5
main_morgan_r3_205,molecular_fingerprint,0.0007645427209877033,0.0019113568024692585,-1.5398795509503947e-05,-3.849698877375987e-05,0.4,0.0,0.5,0.5,317.8,2,5
main_morgan_r3_24,molecular_fingerprint,0.0005966409449638043,0.001491602362409511,-0.00044689778993941035,-0.0011172444748485258,0.4,0.0,0.5,0.5,332.0,2,5
main_morgan_r3_125,molecular_fingerprint,0.0005197071441345743,0.0012992678603364358,0.0005197071441345743,0.0012992678603364358,0.4,0.0,1.0,1.0,330.8,2,5
main_morgan_r3_315,molecular_fingerprint,0.0005052638706466597,0.0012631596766166495,-0.00012611432424401522,-0.000315285810610038,0.4,0.0,1.0,0.0,332.6,2,5
main_morgan_r3_398,molecular_fingerprint,0.0001465500033076818,0.0003663750082692045,8.387133940252374e-05,0.00020967834850630935,0.4,0.0,1.0,1.0,341.2,2,5
main_morgan_r3_340,molecular_fingerprint,8.079914839213918e-05,0.00020199787098034794,6.266383365383025e-05,0.0001566595841345756,0.4,0.0,0.5,0.5,346.0,2,5
main_morgan_r3_250,molecular_fingerprint,7.126659938755134e-05,0.00017816649846887834,-7.126659938755134e-05,-0.00017816649846887834,0.4,0.0,1.0,0.0,340.0,2,5
main_morgan_r3_103,molecular_fingerprint,5.589918468656298e-05,0.00013974796171640745,4.6738743512563514e-05,0.00011684685878140879,0.4,0.0,1.0,1.0,332.0,2,5
main_morgan_r3_500,molecular_fingerprint,3.055610866458331e-06,7.639027166145827e-06,-3.014457722504936e-06,-7.53614430626234e-06,0.4,0.0,1.0,0.0,357.0,2,5
main_morgan_r3_106,molecular_fingerprint,3.0229304468742125e-07,7.557326117185531e-07,-3.0229304468742125e-07,-7.557326117185531e-07,0.4,0.0,1.0,0.0,335.2,2,5
Co_FR_fraction,formulation_loading,0.0,0.0,0.0,0.0,0.4,0.0,,,363.4,2,5
Co_FR_present,other,0.0,0.0,0.0,0.0,0.4,0.0,,,339.6,2,5
co_BertzCT,other,0.0,0.0,0.0,0.0,0.4,0.0,,,362.2,2,5
co_ExactMolWt,molecular_descriptor,0.0,0.0,0.0,0.0,0.4,0.0,,,356.0,2,5
co_HBA,other,0.0,0.0,0.0,0.0,0.4,0.0,,,359.8,2,5
co_HeavyAtomCount,other,0.0,0.0,0.0,0.0,0.4,0.0,,,359.2,2,5
co_Kappa1,other,0.0,0.0,0.0,0.0,0.4,0.0,,,362.2,2,5
co_Kappa2,other,0.0,0.0,0.0,0.0,0.4,0.0,,,361.8,2,5
co_Kappa3,other,0.0,0.0,0.0,0.0,0.4,0.0,,,361.4,2,5
co_LabuteASA,other,0.0,0.0,0.0,0.0,0.4,0.0,,,357.2,2,5
co_LogP,molecular_descriptor,0.0,0.0,0.0,0.0,0.4,0.0,,,358.0,2,5
co_MolMR,other,0.0,0.0,0.0,0.0,0.4,0.0,,,355.6,2,5
co_MolWt,molecular_descriptor,0.0,0.0,0.0,0.0,0.4,0.0,,,356.8,2,5
co_NumValenceElectrons,other,0.0,0.0,0.0,0.0,0.4,0.0,,,360.6,2,5
co_RingCount,molecular_descriptor,0.0,0.0,0.0,0.0,0.4,0.0,,,359.0,2,5
co_RotBonds,other,0.0,0.0,0.0,0.0,0.4,0.0,,,359.4,2,5
co_TPSA,molecular_descriptor,0.0,0.0,0.0,0.0,0.4,0.0,,,355.2,2,5
main_co_similarity,other,0.0,0.0,0.0,0.0,0.4,0.0,,,350.0,2,5
main_co_similarity_sq,other,0.0,0.0,0.0,0.0,0.4,0.0,,,350.0,2,5
main_morgan_r3_137,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,317.2,2,5
main_morgan_r3_285,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,344.4,2,5
main_morgan_r3_485,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,357.0,2,5
main_morgan_r3_494,molecular_fingerprint,0.0,0.0,0.0,0.0,0.4,0.0,,,356.8,2,5
main_morgan_r3_218,molecular_fingerprint,0.0557455891320068,0.278727945660034,-0.001967988683221241,-0.009839943416106204,0.2,0.0,1.0,0.0,346.2,1,5
main_HBA,other,0.0513991429549693,0.2569957147748465,0.008350305055293173,0.04175152527646587,0.2,0.0,1.0,1.0,346.6,1,5
P_x_CuringAgent_Has_N,molecular_descriptor,0.04242733728264769,0.21213668641323846,0.0005664016497838836,0.002832008248919418,0.2,0.0,1.0,1.0,346.4,1,5
main_morgan_r3_231,molecular_fingerprint,0.02836490421277617,0.14182452106388085,-0.0009894973043744722,-0.004947486521872361,0.2,0.0,1.0,0.0,349.8,1,5
main_Kappa2,other,0.02779923137428354,0.1389961568714177,0.004037985276448363,0.020189926382241815,0.2,0.0,1.0,1.0,350.2,1,5
