outer_fold,feature,feature_group,mean_abs_shap,mean_signed_shap,rank,selected,top20
1,main_morgan_r3_116,molecular_fingerprint,0.0,0.0,154,1,0
1,main_morgan_r3_117,molecular_fingerprint,0.008504297848170006,-0.0010542517993599179,114,1,0
1,main_morgan_r3_118,molecular_fingerprint,0.023713547766415606,0.004554568697801894,88,1,0
1,main_morgan_r3_119,molecular_fingerprint,0.0,0.0,153,1,0
1,main_morgan_r3_12,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_120,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_124,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_125,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_126,molecular_fingerprint,0.0,0.0,152,1,0
1,main_morgan_r3_128,molecular_fingerprint,0.0,0.0,150,1,0
1,main_morgan_r3_13,molecular_fingerprint,0.0,0.0,182,1,0
1,main_morgan_r3_130,molecular_fingerprint,0.0,0.0,149,1,0
1,main_morgan_r3_131,molecular_fingerprint,0.17226198509671822,-0.04581166250087943,33,1,0
1,main_morgan_r3_132,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_137,molecular_fingerprint,0.0,0.0,147,1,0
1,main_morgan_r3_139,molecular_fingerprint,0.0,0.0,148,1,0
1,main_morgan_r3_14,molecular_fingerprint,0.04250032529364236,0.014313068672652472,71,1,0
1,main_morgan_r3_140,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_145,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_146,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_147,molecular_fingerprint,0.0,0.0,146,1,0
1,main_morgan_r3_15,molecular_fingerprint,0.0,0.0,183,1,0
1,main_morgan_r3_151,molecular_fingerprint,0.0,0.0,145,1,0
1,main_morgan_r3_152,molecular_fingerprint,0.0,0.0,144,1,0
1,main_morgan_r3_16,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_161,molecular_fingerprint,0.0,0.0,143,1,0
1,main_morgan_r3_162,molecular_fingerprint,0.009881536610838442,0.0033927219526635266,113,1,0
1,main_morgan_r3_163,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_164,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_165,molecular_fingerprint,0.0,0.0,229,1,0
1,main_morgan_r3_166,molecular_fingerprint,0.0,0.0,205,1,0
1,main_morgan_r3_167,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_168,molecular_fingerprint,0.03021040568128228,-0.01567455950503548,79,1,0
1,main_morgan_r3_173,molecular_fingerprint,0.0,0.0,206,1,0
1,main_morgan_r3_174,molecular_fingerprint,0.012361501906481063,0.006558509634600742,103,1,0
1,main_morgan_r3_176,molecular_fingerprint,0.0033801190037694236,0.002396811648375458,130,1,0
1,main_morgan_r3_177,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_178,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_179,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_18,molecular_fingerprint,0.0,0.0,166,1,0
1,main_morgan_r3_180,molecular_fingerprint,0.0,0.0,427,0,0
1,main_morgan_r3_181,molecular_fingerprint,0.029346565407597384,-0.01633220301113195,81,1,0
1,main_morgan_r3_183,molecular_fingerprint,0.02934554500091406,0.008613089577605332,82,1,0
1,main_morgan_r3_185,molecular_fingerprint,0.0011904891983916355,0.0011904891983916355,136,1,0
